Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,5/1/15,5/31/15,3,1.2,USD,US,2940151632232,9781620157329,,,,,,0.99,,0.4,1.2,The Daring Assignment,,Entice by Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940013855953,9781935961260,,,,,,4.99,,3.24,3.24,The Essential Stay-at-Home Mom Manual,,Booktrope Editions,5/14/15
Nook,5/1/15,5/31/15,10,4,USD,US,2940150004825,9781620154229,,,,,,0.99,,0.4,4,The Frailty of Things,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940151466936,9781620158128,,,,,,4.99,,3.24,3.24,The Garden of Unfortunate Souls,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,2,5.18,USD,US,2940150281356,9781513702469,,,,,,3.99,,2.59,5.18,The Paris Effect,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151357081,9781620158623,,,,,,3.99,,2.59,2.59,The Reaper's Daughter,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151234245,9781620157367,,,,,,3.99,,2.59,2.59,Three-Year-Olds Are A**holes,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,0.8,USD,US,2940151561433,9781620159804,,,,,,1.99,,0.8,0.8,Unblocked - Episode Three,,Entice by Booktrope,5/14/15
Nook,5/1/15,5/31/15,2,0.8,USD,US,2940149368563,9781620153789,,,,,,0.99,,0.4,0.8,Unbreakable Bonds,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151241328,9781620157923,,,,,,3.99,,2.59,2.59,Underwater Secrets,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940149764976,9781620154168,,,,,,4.99,,3.24,3.24,Zeus Is Dead: A Monstrously Inconvenient Adventure,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940149726790,9781620154700,,,,,,2.99,,1.94,1.94,Blue Midnight,,Booktrope,5/15/15
Nook,5/1/15,5/31/15,3,1.2,USD,US,2940150191693,9781620156087,,,,,,0.99,,0.4,1.2,How Do You Know?,,Booktrope,5/15/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151579322,9781620159194,,,,,,3.99,,2.59,2.59,Kindness Wins,,Booktrope,5/15/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940012509062,9781620150474,,,,,,2.99,,1.94,1.94,Riversong,,Booktrope,5/15/15
